user_id,session_id,timestamp,session_length,messages_sent,feedback_rating,resources_clicked
73d7e4dd-2674-4531-b025-472dbbfd1adf,460fc9a6-f23f-4400-9cc1-e6879c8fddad,2025-01-07 17:32:19.672472,97,49,4,3
82b3d652-befd-4c98-9683-d88f60a6cda6,e6aa4732-d5cb-4324-8813-1d2b069984a7,2024-09-27 14:23:38.796478,55,2,3,1
ddfe82dd-76fc-4763-98b5-14ad998c906d,9f026a35-de88-46ea-82aa-1255daf19eef,2024-03-10 02:42:22.226079,67,15,3,4
c083fd57-be17-4cb2-b930-fea42dc523c0,0fb3c026-3cf8-42be-abc9-ca144692257d,2024-11-07 15:18:50.692272,100,11,5,3
ff439afd-f2d6-4391-b8f9-cc2e1768ce35,869ec43b-a551-4eb9-94fb-17d2299f9e96,2024-12-07 00:11:05.746880,128,10,5,1
996f96e3-08e1-49d9-8925-4237ed755db8,66b7c36f-65bf-4398-9509-09a214da2068,2024-05-13 18:16:28.957242,117,26,3,0
a462eb2f-2c59-4731-9898-bf6266a4c47f,7a168012-0747-4ddc-9334-08173427f4ba,2024-07-20 10:06:23.096567,56,45,5,4
2f3762da-19c1-4279-b11c-df995371b7db,be72ab72-e0fc-4ccf-ada4-dc5f974dd215,2024-05-10 07:21:59.099841,100,44,3,2
9a410798-8b66-4b6e-9915-31efe053693e,522bcab4-967b-43b4-837e-994b4204fc63,2024-08-02 21:17:07.864563,8,5,5,3
522fb0e4-07df-41f0-9d01-00a0dd56c9b4,97356043-abef-41ef-8d2b-7e5b9abe8f32,2024-05-16 12:46:10.292506,98,6,2,1
f4a4e25c-9fde-44b4-886c-b723b5244cf9,4b6700e0-5e40-4d13-9063-17b72c3870bb,2024-07-27 02:51:08.792504,105,26,3,0
b4b36430-75f5-4438-b913-718130829c8b,97bd1b34-cf59-49fd-9215-733dd72fc47a,2024-02-19 08:19:43.401314,32,5,2,2
ff2b1f20-bd45-45a0-9f6f-8d1a3407bdad,7429afb4-df23-46b8-81ea-5f538533948e,2024-07-25 16:40:26.419233,107,19,5,1
a6fb3fa2-03f8-408d-94f6-6a45290b03af,96f96519-503a-442e-b443-eb033cecb2f1,2024-04-30 16:18:24.611457,113,20,3,1
2cdfb9dc-978b-4ad3-952d-3b1d6027316a,94329a16-8cac-4f4f-88e8-05fdf8b611ed,2024-10-09 14:00:34.468815,19,33,4,2
a5303e6e-13f6-45c0-883d-306393f0174a,33369a65-e969-46b6-81ed-7d2aae7c408f,2024-09-02 17:37:51.691097,47,20,2,0
95be7a8d-7792-475c-bc99-ffc491db9d25,440b0f03-264d-4466-9cb6-58a6bb8e3787,2024-07-28 01:46:08.649579,33,49,5,0
c0217b93-4836-40bd-9b8d-a770f2de7b53,311e6af9-43a6-489f-9f71-474fcbc35d94,2024-01-22 02:20:35.144904,48,15,5,4
52235037-e517-4ac4-9c26-df374a47911f,0f251900-d077-408d-82de-88f7703a2e02,2024-07-16 05:36:33.235750,17,47,5,3
d3ee81ab-5a96-4fbc-bd03-df8a0f619f54,c903a9a9-2aa9-4617-83cc-fd242dacb769,2024-06-16 02:35:52.327974,36,1,1,2
87047d19-2601-4847-9e8c-20f8cc6bfa3f,ac979a87-681a-49ff-80b6-02dd77782999,2024-05-23 21:09:27.342968,75,39,6,3
d5114aea-3c46-466e-a8ed-c7de5dd01ff1,518dbe35-f61e-4dc8-bb19-e979433201c1,2024-06-05 07:12:22.246880,63,14,5,2
ba50bcd4-a38d-42ff-a621-7ec87e2d8f23,f11387b5-0794-4d09-a3d2-42c517267bac,2024-03-19 07:05:41.523623,119,38,1,0
cbba6812-7d31-4692-af3a-ab7bd212242d,de437fea-265a-46ff-9157-644f773560b6,2024-10-07 01:21:30.531670,90,37,5,3
92207ad4-b7ad-4695-a522-b1bcae7c97c4,46df11cb-5d8e-47ec-b25f-32d1ea3e4b22,2024-08-18 07:58:12.598606,32,11,3,4
66c86cb6-77cb-400a-a61a-c7326ea777f5,9b6f46a2-8ed2-4f2c-a8a9-2e007d9d7008,2024-01-27 23:11:19.064885,84,46,1,1
952a5bbb-7582-4955-8eed-f50e3721292f,cafe8566-ee97-4cf7-bd49-98d4acf43ddc,2024-01-29 12:27:25.403189,55,16,3,1
33f92f41-7e4d-488d-b01a-f374ea6a9389,6d0de863-b4b5-48ac-bc67-507223f66cea,2024-08-12 19:22:22.968807,49,43,1,2
19c621a1-305d-4846-b6f1-e9806e0ad9e1,1d86796a-1b19-4a4c-b2a8-1b26eebc48be,2024-03-08 11:05:46.563260,66,3,2,3
68291118-ea2f-414a-998c-b37791c57985,fbc1a680-7bcc-482b-b210-3ebca2fbdbf8,2024-08-29 11:56:25.705319,61,33,4,0
763e4084-3e7c-4a0d-9401-1be1a98962bb,4c8614de-4de5-45d3-9e2e-37ac7182854b,2024-06-04 03:20:29.303125,10,6,2,3
ba11cf98-0710-457b-bdb6-7e696ebde55c,1c0bed88-c0c0-4a5e-b9b4-1af71de6e254,2024-02-29 04:15:44.599654,38,19,3,4
44c18d6a-4366-4d9b-a323-ccfee8fede6f,36ba766f-c8c9-4973-8225-72774ecdf0c1,2024-08-01 12:44:22.780834,32,7,6,0
cae3dedf-10ab-4f48-98f3-0ec4a784b00a,de75d007-bf74-4d81-a143-c164ee958916,2024-10-22 14:50:48.833851,112,23,5,2
bacd43f6-cd7e-43f5-93a0-d1ef5618f832,6caf3710-8659-4876-8d0a-973a5bed409f,2024-08-08 11:14:40.145625,48,10,2,3
fb12bda2-1c91-4a90-bb25-03f379b67568,cf51ec68-d2b1-4e67-b540-8b0ba3468075,2024-02-09 11:00:01.954768,105,57,5,1
e1694440-75fb-4a18-a41a-7a5a2dbf7259,f857d384-2fda-47ea-8082-c877a987df11,2024-06-30 08:22:08.707435,34,2,4,0
06310729-bc1e-4c62-9488-9ca4208eb047,3a96c496-4bd2-4c88-a062-3db3433dcdaf,2024-07-21 15:29:46.057972,66,13,5,4
709ce83a-6732-4bd0-b126-4bb8349dac36,a810bf60-1ff0-4491-b9c5-6b02d0803032,2024-10-31 10:19:48.932688,79,40,4,2
3e5a12bb-aed8-42aa-b7d0-4da2e6f2d1c9,d75fc9b6-28b6-44a9-b526-39965c8f950b,2024-09-11 03:38:21.758895,96,2,2,0
40dd2bde-327f-4b12-b070-1075e23f4d79,4b500703-d170-4d37-8ec3-1ccb5f911656,2024-06-11 04:53:45.215608,93,30,4,6
87c3496f-a900-4dc5-8b77-e3ebe56ca823,5e1af225-7e23-42d4-a88a-a4c9e6e27ac8,2024-11-23 19:03:45.828055,107,1,3,4
86e9f06f-e536-4fc1-8364-140a21865dc7,e5684a74-afe3-40de-a640-ca1aebbc818d,2024-03-21 17:24:21.106090,66,37,5,3
dc623eb2-524a-41c9-a236-88b4254822ef,156b4159-59d9-4e90-8c18-2ccc7fc60f7d,2024-03-21 11:16:41.074597,101,13,3,4
ff31b96b-08cd-4591-8ae8-d57f4d96ac28,c6e5f989-5498-49e6-9c0b-f188c7085971,2024-01-23 22:55:56.735553,6,22,4,3
9aa86b7e-0320-48a6-8648-404787820edf,07dff527-0045-4fa1-a58a-9d84dd749ba7,2024-10-23 07:17:01.916564,31,9,1,0
e5514703-a3c1-4aa7-b177-34537aafa8ae,bd0f20e3-4f92-4426-bdef-d377cd3a79d6,2024-09-29 18:23:43.214205,66,11,1,0
6e0808a0-d180-49af-83d5-c1e1bcfea2ea,88c0512c-cdb1-499a-8e0d-edfb6e63d619,2024-05-27 07:23:42.913947,81,15,5,2
5b90dd32-c779-43b9-bdd8-f93addda73e2,7ccd3ccd-2b87-45e7-b1ec-81a7c8abfb6a,2024-03-24 22:27:49.408279,109,24,5,3
7453f343-cd1d-4cb2-84e4-3b1da282e5db,8ddb6193-4843-42b7-a720-b39043e8606e,2024-08-25 01:43:17.550668,7,38,3,4
cf8398c7-e449-4dc2-9f6e-f11d32f596a6,23b26c81-e704-4352-8a8a-1ad5542c5c24,2024-08-24 04:04:36.607358,107,35,5,1
2c299b69-0f7f-4ad6-95f0-1179a3f95546,441f14fc-8088-427f-9753-6397ad940636,2024-06-19 14:05:32.671554,74,30,2,2
320242db-eac1-4ca9-8527-61e9582b5776,15a9064e-d790-49d9-a783-4421fabe08dc,2024-07-28 13:11:53.550476,76,31,1,0
cdfee1ec-1664-4ed3-bfe8-26c7b75bb056,c4266dd7-d161-4873-8189-262f0fe4c5ec,2024-11-01 23:01:09.644242,31,49,4,2
98d44ddb-ede6-472b-baf6-cdd50334d507,d4e70006-d222-4ad8-bd54-3a0dbad54f4f,2024-03-10 01:38:13.326234,13,5,4,2
6ad2abef-630f-44b8-830f-a4cf89c6dc7b,c0520045-b38f-48d8-9f96-02b3f671c9d1,2024-02-01 10:40:40.115106,79,57,2,2
4954a003-e1c2-4d9f-96ca-a2b39013ab91,b07734d4-d1b7-4b18-a973-d45e85248e05,2024-02-22 23:31:39.202715,49,18,3,2
92144180-bd12-49a8-a72e-45fc08bcc8e6,443f56ac-6201-4f2d-ba37-5d7e64c4dec9,2025-01-04 10:06:51.021389,121,21,6,1
91aa6894-2f27-4fbe-8303-cf43cce7f1f9,80aa7694-3ff9-42f5-8dda-575d5492b6a9,2024-06-04 11:23:55.781306,55,9,5,3
56e0070e-845a-4212-92f0-a2cee0ef298c,659c87f9-71d0-4e5b-8430-e68aca5992ed,2024-05-18 03:41:23.342175,110,34,5,4
c69ad0de-420e-4436-b5a3-91d56355890c,5b0c65c1-25f8-4201-a360-27526010753c,2024-02-24 10:01:50.294883,57,15,5,2
f6a65a67-71ee-4e13-bc63-d7c6970c8c13,1a1a9d13-f487-49b0-8d50-d621bcd9a8f4,2024-04-21 05:31:45.187140,28,35,1,2
582644f2-7e1c-4058-9b77-df78998b2865,c15fcf86-8f46-47ef-9031-445744bf362e,2024-03-02 22:07:18.534111,83,35,2,2
81757ef8-f391-4f89-8fa1-b366d5c56415,95e671a5-cafe-4d1f-87ac-37273499129f,2024-06-16 08:13:35.099223,63,1,5,3
3c2ca0b9-96d7-4253-97cf-2d699d4d87c1,8cbda9a0-8d5a-44fa-839c-946c708725c7,2024-12-10 10:30:03.473858,43,52,4,0
dd2dd321-c368-4e5c-82c9-37f36fc170b3,d8633702-93ec-4658-a5c1-85f18aed6c4e,2024-09-30 15:41:44.288489,100,22,4,0
65fa7137-28bb-439c-8bf2-47b64c6f1676,97b5915f-3c58-48a6-938c-b807dd58de69,2024-06-08 10:22:26.126746,92,29,3,1
76c87e6a-5c4d-4071-ba98-cad75d3f7f0c,be0290d6-70e0-4a7f-9c3a-6b81c2d0159b,2024-05-02 22:26:47.714317,109,8,5,0
9edd8d98-9a53-4882-8ede-dfd1dab93cb3,439cbf29-1542-4593-bba0-d573f84976bb,2025-01-05 02:50:08.196804,67,14,4,2
61c41dad-cd17-47a1-adaf-8002d8175edc,9357d6ba-d3b2-446d-a3ca-b28339e80a84,2024-07-06 17:34:13.920343,117,41,3,2
330be30b-5374-4c5d-ab8f-3f8be0368a9d,f4b4aa2f-9eb7-4cc2-a5fb-86b927edd8c2,2024-09-30 06:00:39.663926,66,37,2,2
29ea1c0f-7a04-4322-8879-b9293bfbcaad,8feb88db-11df-45ed-aba4-94b30ea71ae5,2024-04-20 21:40:52.417536,117,14,2,1
7bc1943c-a14a-4b38-b1f8-4afe19930b0b,15dde8c6-04b6-469d-896f-5534388922e1,2024-04-04 10:41:52.343776,62,30,5,2
68a0e599-3f99-4752-a3f3-5f2c69f29444,6ae7a852-c3bf-4f60-a0e4-4d006bb59a82,2024-02-18 16:32:17.867882,67,45,4,0
273bad05-c8fb-4eb9-b36d-01c96d4d856f,142bdc92-4477-4cdc-9d82-39178ac8f90c,2024-05-16 19:19:32.727101,16,21,2,3
dc8f11d0-4e4b-414d-863f-c8bbbe8ed302,7b1b2a75-81d6-4c57-af2b-12b9679d7a98,2024-02-29 22:01:44.055502,51,48,5,3
fd57cd0d-9eeb-4454-8788-75f85da50b5c,4d82ab35-682a-43c4-8a6b-b34e5038ea0d,2024-05-24 18:34:06.013103,6,5,1,4
d204815f-2d0d-4da9-b59c-af99b5302e7e,9701102f-be96-4d3d-be50-c216d44c12cc,2024-07-20 22:56:00.710063,7,19,3,0
b8263844-ba61-4029-8484-e42f700d64dd,752e3c8f-c17a-4f1b-aba3-d0d29f74c21f,2024-06-26 04:56:09.298585,117,14,5,2
4f7d4058-c6c8-4a2d-8c9f-db7f7ae43819,3c81ee07-8441-41a7-83a3-e6c6fdf16756,2024-03-18 19:30:44.501927,105,26,5,3
ed1d2ab9-bfa2-49a6-a900-3528141ecd9a,b0e82187-ea35-4e92-8f76-d5c9830dfffc,2024-04-14 20:21:00.047502,117,4,3,0
89abb104-d5f7-4156-9dc5-137b61ef862b,0e794da9-33dd-4f24-be15-371d17f432ec,2024-01-31 13:27:23.813657,72,32,5,3
15a002bc-6a86-4344-ac74-509ef390161d,b1e5ca35-3ab5-4a35-aa6d-2747c81df8aa,2024-08-13 09:53:33.661354,85,45,2,2
3f9c7a27-5248-448e-bb49-990f05028097,e6cc2cb3-6b4a-4f54-956a-51ecd1b24764,2024-07-06 07:17:20.495923,63,63,2,4
abf5ac61-339e-4584-a248-4f40254237b2,d0595087-5beb-4492-a1c6-02d76c08ca50,2024-05-30 21:20:45.506174,117,25,4,4
c254ab83-1213-4b94-a850-ecdee64d12f8,f3f1a4ed-cb3f-48ae-bc02-b40d90169016,2024-12-01 20:05:44.026673,7,23,4,4
b1e0d16f-bc38-4b13-8c28-fb1675baf162,554031e5-be17-4452-a44d-79c4c3c11b71,2024-10-11 04:13:31.074101,6,40,2,3
c09c659e-2ae7-4cc0-87d9-209d01982d52,2310dab2-083b-4c1d-b0d6-d6f09d26217c,2024-02-10 00:05:10.788753,115,10,4,0
279d2227-eab7-4d44-afa2-7404e7498247,148a8f9f-52b0-4cec-88e6-d6bc38f46d31,2024-09-28 08:07:57.774820,58,39,5,0
3b217315-254e-4615-b6ae-8bef79b0c140,d80b1f66-4051-4235-b885-a7c6f4888c54,2024-04-26 06:45:56.288892,91,40,2,0
5e16a83b-29b0-49ea-b011-3403df87c668,ca95a897-2658-46f2-88b4-1643e8e27b02,2024-11-18 01:14:01.768169,105,14,4,3
ea19706d-a85b-41b0-9c12-3c8d76b79f91,af2e3c29-1227-43d8-b7b4-9f28a255b785,2024-11-06 07:26:49.694159,100,32,3,0
872ffb52-1c8f-4b72-b220-45eb86a99a66,58b4705a-726f-48bd-8ca4-422df10f2e55,2024-11-04 09:24:05.339388,101,38,3,2
ad10489f-bff2-434b-822b-c55294b35a9f,29785ebd-f0ce-437b-b249-fb51876b9139,2024-02-28 21:56:42.095449,6,42,1,4
e245a20f-a382-4ecc-ba8f-b46fb63f3080,e4f215e3-8d87-4e7c-b3a7-ddff07bda10b,2024-03-20 11:40:49.357186,23,23,2,2
9150d1f3-36c9-456b-b7c3-2cdb21a08c19,e65fe306-3b77-4f58-a16c-634a36092c36,2024-03-03 18:06:22.351452,6,15,5,0
c27e7f50-aa7a-433e-a75a-7b65f68810b5,e53a4c46-34b5-4686-9c28-841fd5b947fa,2024-11-19 12:06:20.668027,57,33,1,2
823c1086-d13a-49bf-883c-a3a27aac47cc,5f7b4df3-3efc-429c-ac8b-b80d844e321c,2024-12-12 12:36:23.850913,57,48,3,0
975e611a-6583-4b04-bf33-c5568f53eeae,cd18d939-18cb-4dda-8df6-ce82dbd680e5,2024-02-26 02:17:54.329550,112,22,3,3
8e54a31a-3673-4307-9643-a67de58f995b,683f0bb6-8eb8-47d1-acd2-ea0dad519c4e,2024-06-29 07:37:41.942957,36,49,4,3
fc322670-7473-4d32-a9d2-5d9ae1d0cf0c,b3f15837-26f3-4c0c-a92b-cb9badd43485,2024-08-16 03:41:36.664647,74,47,5,3
91ca07d8-fc96-4565-86c5-2acb4c22473e,94c9f16a-9114-4169-9cc5-4db6ddd3c832,2024-07-18 19:01:27.797363,36,2,5,3
653bf92c-ee60-4bae-95b6-dc1e074c773a,798b5b90-10a5-401b-9f10-47a749876775,2024-07-15 19:08:08.187465,72,21,4,1
1f56d8a9-1700-4596-ba79-f3ebb9d430d9,afe451ec-4e8f-4659-a9e5-b0da6afeb3d3,2024-09-13 03:08:08.406938,59,40,2,0
75670f7a-afba-4a3a-a7a3-354454e928c4,9e5765cb-77e5-49bf-8818-d1a6de086ca7,2024-03-12 17:40:03.338691,79,40,3,4
4993b026-fdfd-4956-ac30-b6926f20e400,0e1ca90a-8ed7-45bd-abdd-ffec6ca32bf0,2024-07-14 14:22:29.579464,60,39,4,0
cb8450fe-aab0-4b3f-b4f7-dc6044d1b25b,40ca3f32-ce4d-432d-b595-23075673243f,2024-10-21 18:52:33.658717,21,6,2,4
710d0ffb-04b4-4fe0-a747-900762f45d0b,02ca44bf-54f7-4330-924a-7a7c4f2e35c8,2024-05-15 21:48:48.439877,42,6,5,0
3611d587-e0d1-4731-83ba-f5669238f0a8,40c24f87-f917-46bf-aa31-ad744402c4a7,2024-08-05 18:02:51.834761,28,3,1,3
d155ebce-a07e-43e8-b178-9e645db4ae1a,853ef2a5-8e14-4e43-b3ea-ff3ac702ed20,2024-05-10 00:13:38.417309,73,7,5,2
9cc000c2-6b64-414f-a465-ee2ecd26d22e,3884d4db-f65d-4edf-9c18-aa53e16d9720,2024-12-07 06:00:51.820815,122,10,5,2
ab325248-4061-46ae-afe8-ea72a8ee2465,be2dd6b0-047c-47a5-8d37-c3f37d2e83ca,2024-03-17 18:50:05.137592,74,63,2,1
b502f4d0-85e9-4e25-9966-827f3e0423f7,bad97437-5b67-4619-b957-caaeb30b3eb1,2024-12-02 06:51:35.744364,108,19,2,4
cc7dc7f3-d430-46ae-9c0a-c2fdf06beade,c0c03d7c-98fa-4abe-a4f4-0292c2f14504,2024-03-23 11:23:28.842528,15,47,2,4
70f6a31d-bded-4191-a6da-4fd0534288fa,5788cd8b-dbbc-449a-b32a-3356c10ef24b,2024-06-15 01:11:27.126066,116,43,4,6
6ec6409b-0e0f-4922-a442-79586b337c30,2a0221aa-a68c-407c-9ed5-6e972c404b7e,2024-01-13 06:43:36.189337,24,42,2,3
547bf36d-4332-46b1-a12f-393d87ac7a40,43892a84-8df5-44cc-89da-63af359aa575,2024-03-14 15:58:24.726146,101,30,3,4
82157b18-3aec-4a0f-a43c-99edc8ce9b1e,3c50a211-c2b9-4ecb-a12f-3c2740d5a228,2024-12-22 19:02:30.478142,92,50,3,2
e30fb300-c4f0-44c8-9e2b-1a2dab1777b9,abcc2776-d84d-40b5-a848-664b27c6cd12,2024-11-22 03:34:18.673350,63,40,2,4
f7c2f138-4518-4354-b85c-d7ee85b44f15,a4701bd5-b2e2-48de-8de5-d40250860d6a,2024-10-07 10:30:28.174148,74,36,2,0
4405822a-f6da-46fe-bee4-844d7bf339f7,0cabc962-c0ec-44dc-9804-7e1d463828c3,2024-12-25 20:47:48.582485,100,37,2,4
2b61ad53-20b8-41c1-9eb7-d7148e7da6d5,ff0eb3ce-a2bb-447c-a21a-bdb95096756b,2024-04-01 18:13:55.314036,97,57,6,6
726e9cab-2592-41b0-a58c-38028f718037,9fe8448b-f71e-4e4c-8f5c-f98d628c7246,2024-08-16 05:22:17.129744,7,33,3,0
addf762a-cadd-4ba0-9f30-e038a6bf328e,f162e800-1da3-4e31-88db-61c09ee27c85,2024-06-28 15:48:23.204540,24,37,2,4
43cf0733-a656-4e6e-9fba-eeed53a7b66b,0acb755a-80e1-49c6-bde1-671fbdc2716b,2024-12-01 05:00:11.319178,75,35,4,0
f992f77e-d407-46e8-8e35-0e889adf9149,58d54666-19a1-46b4-b9f5-80a116155610,2024-07-10 06:00:25.598615,40,33,1,3
b656e425-c34f-4434-8bd5-31c8dfe7ae6f,dab74f93-874a-4a83-856d-82564e7bdbff,2024-08-19 06:52:10.201543,23,4,1,2
6c77e70d-b950-4870-8552-51345afee575,51b91bdd-4ada-4815-a97b-136fde735764,2024-03-25 04:46:42.631872,94,22,3,0
9eb01f03-5543-45e1-b725-f1c54b6b39ae,a2d87dd2-e442-4a5a-a591-129c145665cf,2024-11-05 09:37:25.752119,71,2,5,1
e0d6ac61-854b-476d-99cd-f81617ff3636,fd7f5c18-ce34-4df4-956c-efe636b486b4,2024-09-25 00:21:07.821395,23,15,6,0
742df1c6-e031-42e6-865a-d13705f771ed,e7956a92-e9ad-4c77-a399-c609812fb169,2024-11-20 08:49:48.784106,24,5,2,4
d68ca9b3-018e-4c9d-a7b4-ad232171eaa3,4d4f7dad-3e76-498c-a291-c4eae921c1bc,2024-08-07 15:01:05.596118,100,10,3,3
5b9642d4-5b60-49c9-9291-ed0769c36720,b5e0cd06-646b-4ab4-955a-f8c570fdbb0b,2024-07-12 05:50:42.033602,75,33,5,3
cbff6165-3365-4dd8-8442-660cf6585f94,8574ad1a-54cd-4498-b6f4-651c0dab484c,2024-09-24 17:32:41.232915,56,38,2,0
b7bd9b0b-6790-49b8-9d8c-e289daf1ed46,a62feca1-067d-4975-a4ac-1239469503e0,2024-12-22 06:59:18.140645,130,24,3,3
1fa7cba6-f411-4a4f-b4c0-afc082aba39e,103ba14b-0bd9-4dec-a978-0823e43b0262,2024-02-05 08:28:10.651938,44,40,1,1
ac566178-501a-4dff-aac1-1ad45df08313,8d90c690-5845-447f-b26e-def4855e2e0c,2025-01-06 06:58:26.374373,52,61,2,3
6f587098-cfe9-449a-b5d2-d78026b389cf,e7f78295-23ff-4f70-afeb-67e08a681509,2024-04-26 05:47:34.488330,43,36,2,4
d6f98552-a720-4811-b4b6-899fdd89f207,31bee8c6-6c3f-4957-989e-306b440d492d,2024-10-08 21:32:17.774479,86,45,2,4
8db07c05-6f1e-4cc9-8cc4-cccb791ad2f1,45cef183-1841-41b9-9167-78fcad089f9c,2024-10-06 00:10:35.341023,108,24,5,2
545714e3-3bc4-4a67-88f2-c94417153eef,aa16d4ed-d487-4858-84a3-0f811349decd,2024-11-12 07:32:23.776522,5,22,1,4
508edac5-ff3d-40e6-81d7-7fb78c0c8d6f,9b6cc1e2-f2aa-4172-905f-f306bf8d1abc,2024-03-17 21:09:48.385990,15,43,6,0
8784a8ab-f338-44d7-b96f-480b0b0b7e04,83678a5f-62e8-44da-b3d5-87f86c4134ba,2024-06-27 03:10:20.131061,96,8,5,4
7b12eb10-da03-4f67-b755-49c6226d80a0,0535a929-68ea-41c7-ada2-05769c928c99,2024-05-10 11:10:49.282178,61,5,1,2
111a9e61-4f0b-43a2-85bc-ea9b42390f4a,f9e71ae2-fe21-4570-aac1-bcc0b403b59a,2024-05-11 12:03:27.852163,93,29,4,3
b67a8c7a-bebd-4bd2-a277-6a3e6b7d2fe7,c92f1d49-71d5-455a-96da-d9cc0ca5cf21,2024-09-26 13:41:03.929367,54,47,5,3
4d480ac5-ea9f-4733-b8bd-d452e4e9c1f3,2251db27-16f9-4066-89ed-c5da1a2e77cf,2024-03-25 07:21:20.791209,27,4,2,3
6740c7eb-31e2-475b-bc71-6ae9bedd42b4,8a5b9876-89ec-46e8-9c14-6a960b47445c,2024-09-28 01:50:53.445467,35,12,5,3
a3cca058-c5ef-4819-9b12-9840f188369e,aadae16a-b423-40d8-ae4f-84f7d5df376a,2024-01-13 02:02:49.310062,117,58,5,3
c8948591-0923-4215-af0f-75ef2095cbf9,e8ee8890-c6b5-41f5-a4bc-fa3093f4e468,2024-09-15 22:48:08.602461,46,3,4,6
88d1c1cf-914b-4692-b3a6-05f7f03e3679,51e14bab-ae90-4f1d-8695-86131a93190d,2024-07-28 17:03:03.846375,103,40,3,3
304a68ef-7a74-4b2a-87aa-432df23ceffa,c986c473-e279-4f67-90c6-1c46203baaa6,2024-12-29 06:09:42.733640,13,40,2,3
bdd6fc77-0af1-45df-a17e-2e00c91a8c4b,f610f334-1262-41c8-a1b5-c3fe044d84da,2024-09-18 20:28:56.208862,20,36,5,1
6c0a26b4-99ca-4cb4-8483-9df172b7efe9,060916bc-f1cf-4b4d-a90c-d4cacf0bafb1,2024-12-02 08:49:29.971415,112,46,2,1
8f7e5595-796b-4cfb-8d24-f19af6a62ffd,806b05b5-cf7b-48e4-8886-0eb943c0609b,2024-08-04 14:46:05.163981,116,26,4,2
19eee11a-60ce-4f83-901f-dddc47ca236f,eed55068-9766-4792-a6af-a2678f3dc22c,2024-03-09 10:11:16.635034,64,43,5,0
375ad1a9-ba05-4a1a-9ae5-3a3d8ad59883,723f74f6-9993-428f-92fb-200f64709077,2024-11-13 06:58:49.691966,117,27,3,0
0c850d90-4039-4ac4-9654-1de83c78d7a7,994aecb4-0e02-4c07-a864-944b6ff90478,2025-01-07 05:08:39.788949,7,6,1,0
1988e893-94e5-44c2-ae58-0cf1c9386d3d,ff6a44e2-0c60-49b3-8940-d7d82a7d6ca7,2024-11-30 02:33:08.566430,5,20,1,1
8a3b0015-fc95-443c-a429-782e7ab962e0,27bd76bb-e905-4b9f-8f4c-9468f4b59cbd,2024-01-28 22:56:04.298816,62,14,5,0
8bfd607a-5b46-427b-9ae8-207edcaefa1f,df37fe8e-3ab1-463e-8b99-60e3e82100dd,2024-01-26 02:42:03.498365,19,13,1,4
f03dd8ac-b54c-4b2c-9cf0-4b587364bdca,22f15d34-a7ce-464c-b97a-97ea7dae5abb,2024-07-14 07:08:00.604757,73,40,5,3
15101668-5f47-4948-942d-b9b85dc06a05,ec9c80e7-d94f-431c-a878-b6195339db38,2024-07-15 13:43:23.311194,41,38,2,1
4d92638e-26d0-4ae0-bf48-5c05d2a314d3,2c6e63e9-1022-40ff-a317-3e03f6321df5,2024-10-26 00:28:10.324045,36,6,5,2
a8099914-7bb2-4899-a7c0-76266522b682,0a4d13f3-81bf-43b4-a68d-597225fd8312,2024-09-26 03:36:11.438656,13,8,3,2
d09504c3-a160-4ee5-a6f7-5f7b2b95d9d4,82b6599e-55ae-4cd2-8257-10e5d72a78fa,2024-12-18 05:08:22.478766,130,29,5,3
00a7a1db-d128-492b-9249-5604bbf55f12,a766323a-b211-4a32-a65e-09d0e0adceb5,2024-05-08 14:41:10.110999,103,47,5,1
14eb2f7b-4e91-4091-951a-f67b87c0c52c,f3f8df57-9ea3-43b6-a924-799d05a98eaa,2024-12-01 04:30:38.634056,27,33,1,0
a8b50ea4-3fc8-4aca-9acd-293d6ed53f1d,b6b8c4f1-a3fb-4053-8141-725273df66d4,2024-03-13 03:54:30.903847,52,69,1,0
62aa221f-4b6d-400c-9269-473cfa83f13a,8e1031dc-5b43-408b-bdd2-4fa4ed920856,2024-06-12 11:50:15.810661,84,43,2,4
30cfe442-a24d-4883-ac7b-e3640844b00c,3a26bd09-18a8-4522-a830-fcf71e7eb35a,2024-03-06 18:20:38.627376,7,12,1,4
2abf1173-862e-4dba-8a8b-1996e0c5fe61,259bc9f3-201c-4673-8794-61af0d452b6c,2024-10-07 01:07:42.111964,24,26,3,0
83622181-0ef3-4fe7-b968-2da786d94446,33e84a5b-4d9d-470d-859d-4b02c1ebf314,2024-10-17 15:31:04.052687,28,13,4,2
49341b27-ec82-4917-9e3a-11e215a59016,7549b749-6f74-4a2d-8246-1bd208811a39,2024-11-30 21:27:49.082122,58,40,2,2
d023537b-aef1-4fbe-adff-ae4bc34f14e7,07ed4ed0-5e77-42f5-bf0e-3fee14e26d74,2024-12-09 05:31:22.644046,44,23,4,4
7cbd29cc-c7c3-41d2-9c35-5a35f9fd1e74,bf6b1d72-8950-4f2c-a5a9-d19b5ff9708c,2024-07-17 01:41:50.428596,28,25,3,3
d4381707-fd66-49fd-a851-e1252dd950ab,7aa79b6b-b57c-4a8e-b76b-8c00a29d37ed,2024-09-15 02:45:01.684707,79,33,2,0
d9ec862c-06ee-44c7-a191-471a968121e6,4f8e74df-5e9d-480d-9b9d-b6ae4cdded34,2024-05-31 03:32:24.543286,117,47,3,4
